"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
31.5,1780.90057099219,1770.459625,1479.85993975,2113.773155,633.91321525,14.722980337025,0.156220562901454
32.5,1795.62355132921,1787.65855,1489.1187925,2122.5560655,633.437273,14.722980337025,0.156220562901454
33.5,1810.34653166624,1803.7019025,1496.912385375,2129.07782825,632.165442875,14.722980337025,0.156220562901454
34.5,1825.06951200326,1821.7631,1503.573405,2138.563925,634.990520000001,14.722980337025,0.156220562901454
35.5,1839.79249234029,1839.119875,1511.570261375,2145.66788875,634.097627375,14.722980337025,0.156220562901454
36.5,1854.51547267731,1857.824875,1518.1922515,2154.7815125,636.589261,14.722980337025,0.156220562901454
37.5,1869.23845301434,1876.1274475,1522.22090875,2166.483425,644.262516249999,14.722980337025,0.156220562901454
38.5,1883.96143335136,1895.035975,1528.88194025,2180.34085,651.45890975,14.722980337025,0.156220562901454
39.5,1898.68441368839,1915.024425,1533.86287875,2190.91976625,657.0568875,14.722980337025,0.156220562901454
40.5,1913.40739402541,1934.338025,1536.65812475,2204.7942775,668.136152750001,14.722980337025,0.156220562901454
41.5,1928.13037436244,1951.56075,1540.72347,2221.14558125,680.42211125,14.722980337025,0.156220562901454
42.5,1942.85335469946,1969.32105,1547.304628,2235.2749325,687.9703045,14.722980337025,0.156220562901454
43.5,1957.57633503649,1986.4478875,1554.287168,2253.7706425,699.4834745,14.722980337025,0.156220562901454
44.5,1972.09515899131,1999.899745,1574.47370875,2266.16474575,691.691037,14.314667572625,0.138952520808978
45.5,1986.40982656394,2011.724075,1610.5751325,2269.723423375,659.148290875,14.314667572625,0.138952520808978
46.5,2000.72449413656,2023.6253875,1641.28642375,2273.35527,632.06884625,14.314667572625,0.138952520808978
47.5,2015.03916170919,2035.6242775,1673.60946875,2276.89435675,603.284888,14.314667572625,0.138952520808978
48.5,2029.35382928181,2046.572735,1705.32101875,2279.96192875,574.64091,14.314667572625,0.138952520808978
49.5,2043.66849685444,2058.0385,1736.637805,2283.313368625,546.675563625,14.314667572625,0.138952520808978
50.5,2057.98316442706,2069.5684,1769.808585,2287.377125125,517.568540125,14.314667572625,0.138952520808978
51.5,2072.29783199969,2081.5151625,1798.69555,2290.503103125,491.807553125,14.314667572625,0.138952520808978
52.5,2086.61249957231,2093.552475,1831.0746175,2294.0799885,463.005371,14.314667572625,0.138952520808978
53.5,2100.92716714494,2106.1011325,1864.13976875,2297.6672325,433.52746375,14.314667572625,0.138952520808978
54.5,2115.24183471756,2117.79215,1894.70555625,2300.849219,406.14366275,14.314667572625,0.138952520808978
55.5,2129.55650229019,2131.021405,1924.3825375,2306.002238625,381.619701125,14.314667572625,0.138952520808978
56.5,2143.87116986281,2144.073,1953.914585,2310.860634375,356.946049375,14.314667572625,0.138952520808978
57.5,2158.18583743544,2156.1608425,1982.37897375,2315.83343075,333.454457,14.314667572625,0.138952520808978
58.5,2172.50050500806,2167.23192,2010.904605,2319.543348625,308.638743625,14.314667572625,0.138952520808978
59.5,2186.81517258069,2179.5451,2039.6488025,2322.86729925,283.218496749999,14.314667572625,0.138952520808978
